id,SPCapacityAvailable,temperature,windspeed,visibility,hour,weekday,weather_Clear,weather_Fog,weather_Ice Pellets,weather_Mostly Cloudy,weather_Overcast,weather_Partly Cloudy,weather_Rain,weather_Snow,weather_Thunderstorm
9717,13,25,0,10,16.0,2,0,0,0,1,0,0,0,0,0
9718,16,25,0,11,16.5,2,0,0,0,1,0,0,0,0,0
9719,21,24,3,10,17.5,2,0,0,0,1,0,0,0,0,0
9720,26,23,0,10,18.0,2,0,0,0,1,0,0,0,0,0
9721,24,23,0,11,18.5,2,0,0,0,1,0,0,0,0,0
9722,19,21,0,10,19.5,2,0,0,0,1,0,0,0,0,0
9723,20,20,0,10,20.0,2,0,0,0,1,0,0,0,0,0
9724,21,20,0,8,20.5,2,0,0,0,1,0,0,0,0,0
9725,24,19,0,8,21.5,2,0,0,0,1,0,0,0,0,0
9726,31,18,0,8,22.5,2,0,0,0,0,0,1,0,0,0
9727,32,18,0,8,23.5,2,0,0,0,0,0,1,0,0,0
9728,32,17,0,8,0.0,3,0,0,0,0,0,1,0,0,0
9729,32,17,0,8,1.0,3,0,0,0,1,0,0,0,0,0
9730,30,17,0,8,2.0,3,0,0,0,0,0,1,0,0,0
9731,30,17,0,8,2.5,3,0,0,0,1,0,0,0,0,0
9732,30,17,0,8,3.0,3,0,0,0,1,0,0,0,0,0
9733,30,18,0,255,4.0,3,0,0,0,0,0,0,0,0,0
9734,30,18,0,6,4.5,3,0,0,0,0,1,0,0,0,0
9735,30,17,0,6,5.0,3,0,0,0,0,1,0,0,0,0
9736,30,17,0,6,6.0,3,0,0,0,0,1,0,0,0,0
9737,29,17,0,6,6.5,3,0,0,0,0,1,0,0,0,0
9738,27,17,0,6,7.0,3,0,0,0,0,1,0,0,0,0
9739,26,17,0,6,7.5,3,0,0,0,0,1,0,0,0,0
9740,13,17,0,8,8.5,3,0,0,0,0,1,0,0,0,0
9741,0,18,0,10,9.5,3,0,0,0,0,1,0,0,0,0
9742,0,20,0,11,10.5,3,0,0,0,0,1,0,0,0,0
9743,0,21,1,11,11.0,3,0,0,0,0,1,0,0,0,0
9744,0,22,5,16,11.5,3,0,0,0,1,0,0,0,0,0
9745,0,21,0,16,12.0,3,0,0,0,1,0,0,0,0,0
9746,3,20,0,6,13.0,3,0,0,0,0,0,0,1,0,0
9747,3,20,0,255,13.5,3,0,0,0,0,0,0,1,0,0
9748,0,20,0,16,14.5,3,0,0,0,1,0,0,0,0,0
9749,2,21,0,16,15.0,3,0,0,0,0,0,1,0,0,0
9750,10,21,0,16,16.0,3,0,0,0,1,0,0,0,0,0
9751,18,20,1,16,17.0,3,0,0,0,0,0,1,0,0,0
9752,19,19,0,14,18.0,3,0,0,0,1,0,0,0,0,0
9753,18,18,1,16,19.0,3,0,0,0,1,0,0,0,0,0
9754,19,17,0,16,20.0,3,0,0,0,0,0,1,0,0,0
9755,20,16,0,16,20.5,3,0,0,0,0,0,1,0,0,0
9756,22,16,0,16,21.0,3,0,0,0,0,0,1,0,0,0
9757,22,16,0,14,21.5,3,1,0,0,0,0,0,0,0,0
9758,24,15,0,13,22.5,3,1,0,0,0,0,0,0,0,0
9759,27,14,0,10,23.5,3,1,0,0,0,0,0,0,0,0
9760,29,14,0,11,0.0,4,0,0,0,0,0,1,0,0,0
9761,29,13,0,10,0.5,4,0,0,0,0,0,1,0,0,0
9762,29,13,0,11,1.0,4,0,0,0,0,0,1,0,0,0
9763,29,13,0,10,1.5,4,0,0,0,0,0,1,0,0,0
9764,29,13,0,10,2.0,4,0,0,0,0,0,1,0,0,0
9765,29,14,0,8,2.5,4,0,0,0,0,0,1,0,0,0
9766,29,15,5,8,4.5,4,0,0,0,1,0,0,0,0,0
9767,28,14,10,10,6.0,4,0,0,0,0,1,0,0,0,0
9768,28,14,1,13,7.0,4,0,0,0,0,1,0,0,0,0
9769,29,13,0,16,7.5,4,0,0,0,0,1,0,0,0,0
9770,25,13,0,16,8.0,4,0,0,0,0,1,0,0,0,0
9771,15,13,5,16,9.0,4,0,0,0,0,0,1,0,0,0
9772,9,15,5,16,9.5,4,0,0,0,0,0,1,0,0,0
9773,0,15,5,16,10.5,4,0,0,0,0,0,1,0,0,0
9774,0,17,6,16,11.0,4,0,0,0,0,0,1,0,0,0
9775,0,17,5,16,12.0,4,0,0,0,0,0,1,0,0,0
9776,2,17,5,16,12.5,4,1,0,0,0,0,0,0,0,0
9777,1,18,8,16,13.0,4,0,0,0,0,0,1,0,0,0
9778,9,18,6,16,13.5,4,1,0,0,0,0,0,0,0,0
9779,7,18,6,16,14.0,4,1,0,0,0,0,0,0,0,0
9780,11,18,0,16,14.5,4,1,0,0,0,0,0,0,0,0
9781,13,19,10,14,15.5,4,0,0,0,0,0,1,0,0,0
9782,16,18,6,16,16.5,4,0,0,0,0,0,1,0,0,0
9783,23,18,3,16,17.0,4,1,0,0,0,0,0,0,0,0
9784,27,18,6,16,17.5,4,1,0,0,0,0,0,0,0,0
9785,28,17,3,14,18.5,4,1,0,0,0,0,0,0,0,0
9786,21,16,3,16,19.5,4,1,0,0,0,0,0,0,0,0
9787,18,15,5,16,20.0,4,1,0,0,0,0,0,0,0,0
9788,21,15,0,16,20.5,4,1,0,0,0,0,0,0,0,0
9789,22,14,1,16,21.0,4,1,0,0,0,0,0,0,0,0
9790,21,14,1,16,21.5,4,1,0,0,0,0,0,0,0,0
9791,20,14,6,14,22.5,4,1,0,0,0,0,0,0,0,0
9792,23,14,1,16,23.0,4,1,0,0,0,0,0,0,0,0
9793,24,14,5,16,23.5,4,1,0,0,0,0,0,0,0,0
9794,29,13,5,16,0.0,5,1,0,0,0,0,0,0,0,0
9795,28,13,10,16,0.5,5,1,0,0,0,0,0,0,0,0
9796,29,13,3,16,1.0,5,1,0,0,0,0,0,0,0,0
9797,29,12,1,13,1.5,5,1,0,0,0,0,0,0,0,0
9798,29,12,1,16,2.0,5,1,0,0,0,0,0,0,0,0
9799,29,12,3,16,2.5,5,1,0,0,0,0,0,0,0,0
9800,29,12,3,16,3.0,5,1,0,0,0,0,0,0,0,0
9801,29,12,1,16,3.5,5,1,0,0,0,0,0,0,0,0
9802,29,12,3,16,4.0,5,1,0,0,0,0,0,0,0,0
9803,29,11,1,16,4.5,5,1,0,0,0,0,0,0,0,0
9804,29,11,0,14,5.5,5,1,0,0,0,0,0,0,0,0
9805,29,10,0,11,6.5,5,1,0,0,0,0,0,0,0,0
9806,28,11,0,13,7.0,5,1,0,0,0,0,0,0,0,0
9807,28,11,0,14,7.5,5,0,0,0,0,0,1,0,0,0
9808,27,12,1,14,8.5,5,0,0,0,0,0,1,0,0,0
9809,28,14,5,16,9.5,5,0,0,0,0,0,1,0,0,0
9810,29,16,5,14,10.5,5,0,0,0,0,0,1,0,0,0
9811,27,18,5,16,11.5,5,0,0,0,0,0,1,0,0,0
9812,27,18,10,16,12.5,5,0,0,0,0,0,1,0,0,0
9813,26,19,0,16,13.0,5,0,0,0,1,0,0,0,0,0
9814,23,19,1,16,14.0,5,0,0,0,1,0,0,0,0,0
9815,19,19,6,6,14.5,5,0,0,0,0,0,0,1,0,0
9816,18,19,3,11,15.0,5,0,0,0,0,0,0,1,0,0
9817,17,19,1,11,15.5,5,0,0,0,0,0,0,1,0,0
9818,16,19,0,16,16.0,5,0,0,0,1,0,0,0,0,0
9819,19,19,10,16,17.0,5,0,0,0,1,0,0,0,0,0
9820,18,19,0,16,17.5,5,0,0,0,1,0,0,0,0,0
9821,15,19,0,16,18.5,5,0,0,0,1,0,0,0,0,0
9822,19,18,0,16,19.0,5,0,0,0,0,0,1,0,0,0
9823,20,18,0,16,19.5,5,0,0,0,1,0,0,0,0,0
9824,17,17,0,16,20.5,5,0,0,0,0,0,1,0,0,0
9825,16,17,0,16,21.0,5,0,0,0,1,0,0,0,0,0
9826,18,16,0,16,21.5,5,0,0,0,1,0,0,0,0,0
9827,20,16,0,16,22.0,5,0,0,0,0,0,1,0,0,0
9828,24,16,0,16,22.5,5,0,0,0,0,0,1,0,0,0
9829,24,15,0,16,23.5,5,0,0,0,1,0,0,0,0,0
9830,25,14,0,16,0.5,6,0,0,0,1,0,0,0,0,0
9831,24,14,0,16,2.0,6,0,0,0,1,0,0,0,0,0
9832,25,14,0,14,2.5,6,0,0,0,1,0,0,0,0,0
9833,25,14,0,16,3.5,6,0,0,0,1,0,0,0,0,0
9834,25,14,0,16,4.0,6,0,0,0,1,0,0,0,0,0
9835,25,14,0,255,4.5,6,0,0,0,0,0,0,0,0,0
9836,26,13,0,16,5.5,6,0,0,0,1,0,0,0,0,0
9837,26,13,0,16,6.0,6,0,0,0,1,0,0,0,0,0
9838,26,13,0,16,7.0,6,0,0,0,0,0,1,0,0,0
9839,26,13,0,16,7.5,6,0,0,0,1,0,0,0,0,0
9840,26,13,0,16,8.0,6,0,0,0,1,0,0,0,0,0
9841,26,14,0,16,9.0,6,0,0,0,0,0,1,0,0,0
9842,26,17,0,16,9.5,6,0,0,0,0,0,1,0,0,0
9843,27,18,0,16,10.5,6,0,0,0,0,0,1,0,0,0
9844,26,20,6,16,11.0,6,0,0,0,0,0,1,0,0,0
9845,29,20,3,16,12.0,6,0,0,0,0,0,1,0,0,0
9846,27,21,0,16,13.0,6,0,0,0,0,0,1,0,0,0
9847,25,22,5,16,13.5,6,0,0,0,0,0,1,0,0,0
9848,21,23,3,16,14.5,6,0,0,0,0,0,1,0,0,0
9849,23,26,11,255,15.5,6,0,0,0,0,0,0,0,0,0
9850,28,25,8,16,16.0,6,0,0,0,0,0,1,0,0,0
9851,24,26,13,16,17.0,6,0,0,0,0,0,1,0,0,0
9852,25,26,5,16,17.5,6,1,0,0,0,0,0,0,0,0
9853,29,25,3,16,18.0,6,1,0,0,0,0,0,0,0,0
9854,29,24,3,16,18.5,6,0,0,0,0,0,1,0,0,0
9855,30,24,0,16,19.5,6,0,0,0,0,0,1,0,0,0
9856,33,22,0,16,21.0,6,1,0,0,0,0,0,0,0,0
9857,33,20,0,255,21.5,6,0,0,0,0,0,0,0,0,0
9858,33,19,0,16,22.5,6,1,0,0,0,0,0,0,0,0
9859,33,19,0,16,23.0,6,1,0,0,0,0,0,0,0,0
9860,33,18,1,16,0.5,0,1,0,0,0,0,0,0,0,0
9861,33,18,0,16,1.0,0,1,0,0,0,0,0,0,0,0
9862,33,17,1,16,2.0,0,1,0,0,0,0,0,0,0,0
9863,33,16,0,11,2.5,0,1,0,0,0,0,0,0,0,0
9864,33,16,0,10,3.5,0,1,0,0,0,0,0,0,0,0
9865,33,16,1,11,4.0,0,0,0,0,0,0,1,0,0,0
9866,33,16,0,10,4.5,0,0,0,0,0,0,1,0,0,0
9867,33,16,0,10,5.0,0,0,0,0,0,0,1,0,0,0
9868,32,15,3,255,5.5,0,0,0,0,0,0,0,0,0,0
9869,33,15,0,8,6.5,0,0,0,0,0,0,1,0,0,0
9870,33,14,0,8,7.0,0,0,0,0,0,0,1,0,0,0
9871,32,14,0,8,7.5,0,0,0,0,0,0,1,0,0,0
9872,28,14,0,8,8.0,0,0,0,0,0,0,1,0,0,0
9873,14,15,0,8,8.5,0,0,0,0,0,0,1,0,0,0
9874,9,16,3,11,9.0,0,0,0,0,0,0,1,0,0,0
9875,3,17,3,11,9.5,0,0,0,0,0,0,1,0,0,0
9876,0,18,10,13,10.0,0,0,0,0,0,0,1,0,0,0
9877,0,19,5,13,11.0,0,0,0,0,1,0,0,0,0,0
9878,0,20,3,16,11.5,0,0,0,0,1,0,0,0,0,0
9879,0,21,5,16,12.5,0,0,0,0,1,0,0,0,0,0
9880,3,23,3,16,13.5,0,0,0,0,1,0,0,0,0,0
9881,3,23,13,16,14.5,0,0,0,0,1,0,0,0,0,0
9882,4,24,6,16,15.0,0,0,0,0,0,0,1,0,0,0
9883,8,22,3,16,16.0,0,0,0,0,0,0,1,0,0,0
9884,14,22,14,14,16.5,0,0,0,0,0,0,1,0,0,0
9885,17,22,1,16,17.0,0,0,0,0,0,0,1,0,0,0
9886,21,22,0,16,18.0,0,0,0,0,0,0,1,0,0,0
9887,20,20,5,16,19.0,0,0,0,0,0,0,1,0,0,0
9888,22,19,5,16,20.0,0,0,0,0,0,0,1,0,0,0
9889,23,18,0,16,20.5,0,0,0,0,0,0,1,0,0,0
9890,26,17,0,16,21.5,0,1,0,0,0,0,0,0,0,0
9891,30,17,3,16,22.5,0,1,0,0,0,0,0,0,0,0
9892,30,17,3,16,23.0,0,1,0,0,0,0,0,0,0,0
9893,30,17,8,16,23.5,0,1,0,0,0,0,0,0,0,0
9894,30,16,3,16,0.5,1,1,0,0,0,0,0,0,0,0
9895,30,16,10,14,1.0,1,1,0,0,0,0,0,0,0,0
9896,30,16,1,255,2.0,1,0,0,0,0,0,0,0,0,0
9897,30,15,3,16,3.0,1,1,0,0,0,0,0,0,0,0
9898,30,15,5,16,3.5,1,1,0,0,0,0,0,0,0,0
9899,30,15,1,16,4.0,1,1,0,0,0,0,0,0,0,0
9900,30,15,3,16,5.0,1,1,0,0,0,0,0,0,0,0
9901,29,15,6,16,5.5,1,1,0,0,0,0,0,0,0,0
9902,29,15,5,14,6.5,1,0,0,0,0,0,1,0,0,0
9903,26,16,10,14,7.5,1,0,0,0,0,0,1,0,0,0
9904,21,16,6,14,8.0,1,0,0,0,0,0,1,0,0,0
9905,9,16,11,16,8.5,1,0,0,0,0,0,1,0,0,0
9906,1,18,5,16,9.5,1,0,0,0,0,0,1,0,0,0
9907,8,19,5,16,10.0,1,0,0,0,0,0,1,0,0,0
9908,9,21,8,16,11.0,1,0,0,0,0,0,1,0,0,0
9909,9,22,8,16,11.5,1,1,0,0,0,0,0,0,0,0
9910,7,23,10,16,12.0,1,1,0,0,0,0,0,0,0,0
9911,7,23,11,16,12.5,1,1,0,0,0,0,0,0,0,0
9912,3,24,14,16,13.0,1,1,0,0,0,0,0,0,0,0
9913,3,25,8,16,13.5,1,1,0,0,0,0,0,0,0,0
9914,2,25,4,255,14.0,1,0,0,0,0,0,0,0,0,0
9915,4,26,11,16,14.5,1,1,0,0,0,0,0,0,0,0
9916,6,26,8,16,15.0,1,1,0,0,0,0,0,0,0,0
9917,7,26,5,16,15.5,1,0,0,0,0,0,1,0,0,0
9918,10,26,6,16,16.0,1,0,0,0,0,0,1,0,0,0
9919,17,25,18,16,16.5,1,0,0,0,0,0,1,0,0,0
9920,24,25,6,16,17.0,1,0,0,0,0,0,1,0,0,0
9921,28,25,8,255,17.5,1,0,0,0,0,0,0,0,0,0
9922,35,23,8,16,18.5,1,1,0,0,0,0,0,0,0,0
9923,37,22,1,16,19.5,1,1,0,0,0,0,0,0,0,0
9924,37,21,0,16,20.0,1,1,0,0,0,0,0,0,0,0
9925,42,19,13,16,21.5,1,1,0,0,0,0,0,0,0,0
9926,41,19,13,16,22.5,1,1,0,0,0,0,0,0,0,0
9927,41,18,5,16,23.5,1,1,0,0,0,0,0,0,0,0
9928,40,19,5,16,1.0,2,1,0,0,0,0,0,0,0,0
9929,40,19,3,16,1.5,2,1,0,0,0,0,0,0,0,0
9930,40,19,3,16,2.0,2,0,0,0,0,0,1,0,0,0
9931,41,18,0,14,2.5,2,0,0,0,0,0,1,0,0,0
9932,41,17,0,13,4.0,2,0,0,0,0,0,1,0,0,0
9933,41,17,0,13,4.5,2,0,0,0,0,0,1,0,0,0
9934,41,16,0,13,5.0,2,0,0,0,0,0,1,0,0,0
9935,40,16,5,13,5.5,2,0,0,0,0,0,1,0,0,0
9936,40,17,6,13,6.0,2,0,0,0,0,0,1,0,0,0
9937,40,17,6,11,6.5,2,0,0,0,1,0,0,0,0,0
9938,38,17,1,11,7.0,2,0,0,0,1,0,0,0,0,0
9939,32,17,3,6,8.0,2,0,0,0,0,1,0,0,0,0
9940,16,18,5,11,9.0,2,0,0,0,0,1,0,0,0,0
9941,3,19,3,13,10.0,2,0,0,0,0,1,0,0,0,0
9942,2,18,1,11,10.5,2,0,0,0,0,1,0,0,0,0
9943,2,17,0,11,11.0,2,0,0,0,0,1,0,0,0,0
9944,1,17,0,10,11.5,2,0,0,0,0,1,0,0,0,0
9945,1,16,3,13,12.0,2,0,0,0,0,1,0,0,0,0
9946,1,17,3,13,13.0,2,0,0,0,0,1,0,0,0,0
9947,4,17,0,16,13.5,2,0,0,0,0,1,0,0,0,0
9948,0,16,1,255,14.5,2,0,0,0,0,0,0,0,0,0
9949,3,16,1,11,15.0,2,0,0,0,0,1,0,0,0,0
9950,9,16,0,16,16.0,2,0,0,0,0,1,0,0,0,0
9951,19,16,0,14,16.5,2,0,0,0,0,1,0,0,0,0
9952,22,16,1,14,17.0,2,0,0,0,0,1,0,0,0,0
9953,29,15,1,13,18.0,2,0,0,0,0,1,0,0,0,0
9954,26,15,0,13,19.0,2,0,0,0,0,1,0,0,0,0
9955,24,15,1,16,19.5,2,0,0,0,0,1,0,0,0,0
9956,26,15,0,14,20.5,2,0,0,0,0,1,0,0,0,0
9957,28,14,0,13,21.5,2,0,0,0,0,0,0,1,0,0
9958,28,15,0,11,22.0,2,0,0,0,0,0,0,1,0,0
9959,33,14,0,11,22.5,2,0,0,0,0,0,0,1,0,0
9960,34,14,0,11,23.0,2,0,0,0,0,0,0,1,0,0
9961,37,14,0,8,0.0,3,0,0,0,0,1,0,0,0,0
9962,37,14,1,8,0.5,3,0,0,0,0,1,0,0,0,0
9963,37,13,0,8,1.5,3,0,0,0,0,1,0,0,0,0
9964,37,13,0,10,2.0,3,0,0,0,0,1,0,0,0,0
9965,37,13,0,14,2.5,3,0,0,0,0,1,0,0,0,0
9966,37,13,0,13,3.0,3,0,0,0,0,1,0,0,0,0
9967,37,13,0,14,3.5,3,0,0,0,0,1,0,0,0,0
9968,37,13,0,10,4.5,3,0,0,0,0,1,0,0,0,0
9969,36,13,0,16,5.5,3,0,0,0,0,1,0,0,0,0
9970,36,13,0,16,6.5,3,0,0,0,0,1,0,0,0,0
9971,34,13,0,16,7.5,3,0,0,0,1,0,0,0,0,0
9972,17,13,0,16,8.5,3,0,0,0,1,0,0,0,0,0
9973,12,13,0,16,9.0,3,0,0,0,0,0,1,0,0,0
9974,1,14,0,16,10.0,3,0,0,0,0,0,1,0,0,0
9975,0,16,1,255,11.0,3,0,0,0,0,0,0,0,0,0
9976,0,17,5,255,12.0,3,0,0,0,0,0,0,0,0,0
9977,1,18,0,255,12.5,3,0,0,0,0,0,0,0,0,0
9978,0,19,1,16,13.5,3,0,0,0,0,0,1,0,0,0
9979,1,21,1,16,15.0,3,0,0,0,1,0,0,0,0,0
9980,4,19,0,255,16.0,3,0,0,0,0,0,0,0,0,0
9981,6,19,1,16,16.5,3,0,0,0,1,0,0,0,0,0
9982,12,19,3,255,17.0,3,0,0,0,0,0,0,0,0,0
9983,18,19,0,255,17.5,3,0,0,0,0,0,0,0,0,0
9984,23,18,0,16,18.0,3,0,0,0,0,0,1,0,0,0
9985,15,17,0,16,19.0,3,1,0,0,0,0,0,0,0,0
9986,13,16,0,16,19.5,3,1,0,0,0,0,0,0,0,0
9987,13,15,1,255,20.0,3,0,0,0,0,0,0,0,0,0
9988,16,14,0,16,20.5,3,1,0,0,0,0,0,0,0,0
9989,17,14,0,16,21.0,3,1,0,0,0,0,0,0,0,0
9990,19,14,0,16,21.5,3,1,0,0,0,0,0,0,0,0
9991,26,12,0,16,22.0,3,1,0,0,0,0,0,0,0,0
9992,31,12,0,16,22.5,3,1,0,0,0,0,0,0,0,0
9993,31,11,0,16,23.5,3,1,0,0,0,0,0,0,0,0
9994,32,11,0,16,0.0,4,1,0,0,0,0,0,0,0,0
9995,32,10,0,14,1.0,4,1,0,0,0,0,0,0,0,0
9996,32,9,0,13,1.5,4,1,0,0,0,0,0,0,0,0
9997,32,9,0,11,2.5,4,1,0,0,0,0,0,0,0,0
9998,32,9,0,10,3.0,4,1,0,0,0,0,0,0,0,0
9999,32,8,0,8,4.0,4,1,0,0,0,0,0,0,0,0
10000,32,8,0,8,5.0,4,1,0,0,0,0,0,0,0,0
10001,32,7,0,8,5.5,4,1,0,0,0,0,0,0,0,0
10002,32,7,0,8,6.0,4,1,0,0,0,0,0,0,0,0
10003,38,7,0,8,7.0,4,1,0,0,0,0,0,0,0,0
10004,40,7,0,8,8.0,4,1,0,0,0,0,0,0,0,0
10005,31,12,0,13,9.0,4,1,0,0,0,0,0,0,0,0
10006,22,15,0,14,10.0,4,1,0,0,0,0,0,0,0,0
10007,18,16,5,16,10.5,4,1,0,0,0,0,0,0,0,0
10008,17,18,3,16,11.5,4,1,0,0,0,0,0,0,0,0
10009,14,19,1,16,12.0,4,0,0,0,0,0,1,0,0,0
10010,17,18,8,16,12.5,4,0,0,0,0,0,1,0,0,0
10011,18,18,5,16,13.0,4,0,0,0,0,0,1,0,0,0
10012,19,18,3,16,13.5,4,0,0,0,0,0,1,0,0,0
10013,19,18,5,16,14.0,4,0,0,0,1,0,0,0,0,0
10014,17,18,10,16,15.0,4,0,0,0,1,0,0,0,0,0
10015,18,18,0,16,15.5,4,0,0,0,1,0,0,0,0,0
10016,20,18,10,16,16.0,4,0,0,0,1,0,0,0,0,0
10017,32,18,3,16,17.5,4,0,0,0,1,0,0,0,0,0
10018,34,18,16,16,18.0,4,0,0,0,1,0,0,0,0,0
10019,34,18,3,16,18.5,4,0,0,0,1,0,0,0,0,0
10020,34,17,6,16,19.0,4,0,0,0,0,0,1,0,0,0
10021,31,16,3,16,20.5,4,0,0,0,0,0,1,0,0,0
10022,30,15,5,16,21.0,4,0,0,0,0,0,1,0,0,0
10023,31,15,1,16,21.5,4,0,0,0,0,0,1,0,0,0
10024,31,15,5,16,22.0,4,0,0,0,0,0,1,0,0,0
10025,34,14,0,16,22.5,4,0,0,0,0,0,1,0,0,0
10026,32,14,0,16,23.0,4,0,0,0,0,0,1,0,0,0
10027,29,14,1,16,23.5,4,0,0,0,0,0,1,0,0,0
10028,28,13,3,16,1.0,5,0,0,0,0,0,1,0,0,0
10029,27,14,5,16,1.5,5,0,0,0,0,0,1,0,0,0
10030,27,13,5,16,2.0,5,0,0,0,0,0,1,0,0,0
10031,27,13,1,13,2.5,5,0,0,0,0,0,1,0,0,0
10032,27,12,0,16,3.5,5,1,0,0,0,0,0,0,0,0
10033,27,12,1,14,4.0,5,1,0,0,0,0,0,0,0,0
10034,27,12,3,16,4.5,5,1,0,0,0,0,0,0,0,0
10035,27,12,0,14,5.5,5,1,0,0,0,0,0,0,0,0
10036,27,11,0,13,6.0,5,0,0,0,0,0,1,0,0,0
10037,27,11,0,11,6.5,5,1,0,0,0,0,0,0,0,0
10038,27,11,5,11,7.0,5,1,0,0,0,0,0,0,0,0
10039,32,11,1,10,7.5,5,1,0,0,0,0,0,0,0,0
10040,32,11,3,10,8.0,5,1,0,0,0,0,0,0,0,0
10041,30,14,3,16,9.0,5,0,0,0,0,0,1,0,0,0
10042,28,16,1,16,10.0,5,0,0,0,0,0,1,0,0,0
10043,24,18,5,16,11.0,5,0,0,0,0,0,1,0,0,0
10044,23,18,8,255,12.0,5,0,0,0,0,0,0,0,0,0
10045,24,18,16,16,12.5,5,0,0,0,0,0,1,0,0,0
10046,26,20,1,16,13.0,5,0,0,0,0,0,1,0,0,0
10047,18,20,0,16,14.0,5,0,0,0,0,0,1,0,0,0
10048,19,22,1,16,15.0,5,0,0,0,1,0,0,0,0,0
10049,15,20,1,16,16.0,5,0,0,0,1,0,0,0,0,0
10050,14,20,0,16,16.5,5,0,0,0,1,0,0,0,0,0
10051,15,21,1,16,17.0,5,0,0,0,0,0,1,0,0,0
10052,15,20,0,16,18.0,5,0,0,0,0,0,1,0,0,0
10053,14,16,0,16,20.0,5,0,0,0,0,0,1,0,0,0
10054,15,17,0,16,20.5,5,0,0,0,0,0,1,0,0,0
10055,16,15,0,16,21.0,5,0,0,0,0,0,1,0,0,0
10056,16,14,0,16,21.5,5,0,0,0,0,0,1,0,0,0
10057,17,14,0,14,22.0,5,0,0,0,0,0,1,0,0,0
10058,18,13,0,14,22.5,5,0,0,0,0,0,1,0,0,0
10059,19,12,0,14,23.5,5,0,0,0,0,0,1,0,0,0
10060,21,12,0,14,0.0,6,0,0,0,0,0,1,0,0,0
10061,22,12,0,14,0.5,6,0,0,0,0,0,1,0,0,0
10062,21,11,0,13,1.0,6,0,0,0,0,0,1,0,0,0
10063,21,11,0,13,2.0,6,0,0,0,0,0,1,0,0,0
10064,21,11,0,13,2.5,6,0,0,0,0,0,1,0,0,0
10065,21,10,0,11,3.0,6,1,0,0,0,0,0,0,0,0
10066,21,10,0,11,4.0,6,1,0,0,0,0,0,0,0,0
10067,21,10,0,11,4.5,6,1,0,0,0,0,0,0,0,0
10068,21,9,0,13,5.0,6,1,0,0,0,0,0,0,0,0
10069,21,9,0,13,5.5,6,1,0,0,0,0,0,0,0,0
10070,21,9,0,11,6.0,6,0,0,0,0,0,1,0,0,0
10071,22,9,0,11,7.0,6,0,0,0,0,0,1,0,0,0
10072,24,9,0,14,8.0,6,0,0,0,0,0,1,0,0,0
10073,24,10,0,16,8.5,6,0,0,0,0,0,1,0,0,0
10074,23,12,0,16,9.0,6,0,0,0,0,0,1,0,0,0
10075,24,15,0,16,9.5,6,0,0,0,0,0,1,0,0,0
10076,18,17,0,16,10.5,6,0,0,0,0,0,1,0,0,0
10077,15,18,1,16,11.0,6,0,0,0,0,0,1,0,0,0
10078,14,20,5,14,11.5,6,0,0,0,0,0,1,0,0,0
10079,17,21,8,16,12.0,6,0,0,0,0,0,1,0,0,0
10080,18,21,5,255,12.5,6,0,0,0,0,0,0,0,0,0
10081,17,22,8,16,13.0,6,0,0,0,0,0,1,0,0,0
10082,17,23,8,255,13.5,6,0,0,0,0,0,0,0,0,0
10083,14,23,10,16,14.0,6,1,0,0,0,0,0,0,0,0
10084,9,22,1,255,15.5,6,0,0,0,0,0,0,0,0,0
10085,9,22,13,16,16.0,6,0,0,0,0,0,1,0,0,0
10086,11,22,5,16,17.0,6,0,0,0,0,0,1,0,0,0
10087,12,22,3,16,17.5,6,0,0,0,0,0,1,0,0,0
10088,20,22,3,255,18.5,6,0,0,0,0,0,0,0,0,0
10089,22,21,5,16,19.0,6,1,0,0,0,0,0,0,0,0
10090,23,20,0,16,19.5,6,1,0,0,0,0,0,0,0,0
10091,25,19,0,16,20.0,6,1,0,0,0,0,0,0,0,0
10092,28,17,0,255,20.5,6,0,0,0,0,0,0,0,0,0
10093,30,15,0,16,21.5,6,1,0,0,0,0,0,0,0,0
10094,34,14,0,16,22.5,6,1,0,0,0,0,0,0,0,0
10095,34,13,0,255,23.0,6,0,0,0,0,0,0,0,0,0
10096,33,13,0,16,23.5,6,1,0,0,0,0,0,0,0,0
10097,33,12,0,16,0.5,0,1,0,0,0,0,0,0,0,0
10098,33,12,0,16,1.0,0,1,0,0,0,0,0,0,0,0
10099,33,12,0,16,1.5,0,1,0,0,0,0,0,0,0,0
10100,33,11,0,14,2.0,0,1,0,0,0,0,0,0,0,0
10101,33,11,0,13,2.5,0,1,0,0,0,0,0,0,0,0
10102,33,11,0,13,3.5,0,1,0,0,0,0,0,0,0,0
10103,33,10,0,13,4.5,0,1,0,0,0,0,0,0,0,0
10104,33,10,0,13,5.0,0,1,0,0,0,0,0,0,0,0
10105,33,10,0,255,5.5,0,0,0,0,0,0,0,0,0,0
10106,33,10,0,13,6.0,0,1,0,0,0,0,0,0,0,0
10107,33,10,0,13,6.5,0,1,0,0,0,0,0,0,0,0
10108,34,10,0,13,7.0,0,1,0,0,0,0,0,0,0,0
10109,33,10,0,13,7.5,0,1,0,0,0,0,0,0,0,0
10110,29,10,0,13,8.0,0,1,0,0,0,0,0,0,0,0
10111,25,11,0,14,8.5,0,1,0,0,0,0,0,0,0,0
10112,14,13,0,16,9.0,0,1,0,0,0,0,0,0,0,0
