LastModified,Name,Available,Capacity,Open
2018-11-08 11:29:00,P10 Sint-Pietersplein,388,708,True
2018-11-08 11:29:00,P01 Vrijdagmarkt,238,647,True
2018-11-08 11:29:00,P04 Savaanstraat,211,540,True
2018-11-08 11:27:00,P08 Ramen,37,266,True
2018-11-08 11:28:00,P02 Reep,188,470,True
2018-11-08 11:44:00,P07 Sint-Michiels,257,450,True
2018-11-08 11:44:00,P10 Sint-Pietersplein,384,708,True
2018-11-08 11:44:00,P01 Vrijdagmarkt,221,647,True
2018-11-08 11:43:00,P04 Savaanstraat,207,540,True
2018-11-08 11:39:00,P08 Ramen,36,266,True
2018-11-08 11:43:00,P02 Reep,180,470,True
2018-11-08 11:59:00,P07 Sint-Michiels,232,450,True
2018-11-08 11:57:00,P10 Sint-Pietersplein,383,708,True
2018-11-08 11:59:00,P01 Vrijdagmarkt,210,647,True
2018-11-08 11:55:00,P04 Savaanstraat,206,540,True
2018-11-08 11:54:00,P08 Ramen,34,266,True
2018-11-08 11:59:00,P02 Reep,174,470,True
2018-11-08 12:11:00,P07 Sint-Michiels,219,450,True
2018-11-08 12:13:00,P10 Sint-Pietersplein,380,708,True
2018-11-08 12:14:00,P01 Vrijdagmarkt,212,647,True
2018-11-08 12:14:00,P04 Savaanstraat,211,540,True
2018-11-08 12:14:00,P08 Ramen,39,266,True
2018-11-08 12:14:00,P02 Reep,169,470,True
2018-11-08 12:22:00,P07 Sint-Michiels,206,450,True
2018-11-08 12:22:00,P10 Sint-Pietersplein,364,708,True
2018-11-08 12:22:00,P01 Vrijdagmarkt,206,647,True
2018-11-08 12:20:00,P04 Savaanstraat,216,540,True
2018-11-08 12:20:00,P08 Ramen,39,266,True
2018-11-08 12:21:00,P02 Reep,166,470,True
2018-11-08 12:29:00,P07 Sint-Michiels,203,450,True
2018-11-08 12:29:00,P10 Sint-Pietersplein,353,708,True
2018-11-08 12:28:00,P01 Vrijdagmarkt,195,647,True
2018-11-08 12:29:00,P04 Savaanstraat,213,540,True
2018-11-08 12:29:00,P08 Ramen,40,266,True
2018-11-08 12:29:00,P02 Reep,166,470,True
2018-11-08 12:44:00,P07 Sint-Michiels,197,450,True
2018-11-08 12:42:00,P10 Sint-Pietersplein,339,708,True
2018-11-08 12:43:00,P01 Vrijdagmarkt,186,647,True
2018-11-08 12:43:00,P04 Savaanstraat,205,540,True
2018-11-08 12:41:00,P08 Ramen,39,266,True
2018-11-08 12:44:00,P02 Reep,167,470,True
2018-11-08 12:59:00,P07 Sint-Michiels,199,450,True
2018-11-08 12:57:00,P10 Sint-Pietersplein,344,708,True
2018-11-08 12:59:00,P01 Vrijdagmarkt,172,647,True
2018-11-08 12:58:00,P04 Savaanstraat,201,540,True
2018-11-08 12:59:00,P08 Ramen,42,266,True
2018-11-08 12:59:00,P02 Reep,168,470,True
2018-11-08 13:14:00,P07 Sint-Michiels,197,450,True
2018-11-08 13:14:00,P10 Sint-Pietersplein,338,708,True
2018-11-08 13:14:00,P01 Vrijdagmarkt,177,647,True
2018-11-08 13:13:00,P04 Savaanstraat,199,540,True
2018-11-08 13:13:00,P08 Ramen,50,266,True
2018-11-08 13:14:00,P02 Reep,178,470,True
2018-11-08 13:26:00,P07 Sint-Michiels,191,450,True
2018-11-08 13:28:00,P10 Sint-Pietersplein,322,708,True
2018-11-08 13:29:00,P01 Vrijdagmarkt,184,647,True
2018-11-08 13:28:00,P04 Savaanstraat,197,540,True
2018-11-08 13:26:00,P08 Ramen,44,266,True
2018-11-08 13:26:00,P02 Reep,177,470,True
2018-11-08 13:43:00,P07 Sint-Michiels,186,450,True
2018-11-08 13:43:00,P10 Sint-Pietersplein,71,708,True
2018-11-08 13:43:00,P01 Vrijdagmarkt,181,647,True
2018-11-08 13:43:00,P04 Savaanstraat,198,540,True
2018-11-08 13:43:00,P08 Ramen,41,266,True
2018-11-08 13:43:00,P02 Reep,179,470,True
2018-11-08 13:59:00,P07 Sint-Michiels,182,450,True
2018-11-08 13:59:00,P10 Sint-Pietersplein,81,708,True
2018-11-08 13:59:00,P01 Vrijdagmarkt,172,647,True
2018-11-08 13:59:00,P04 Savaanstraat,192,540,True
2018-11-08 13:55:00,P08 Ramen,37,266,True
2018-11-08 13:59:00,P02 Reep,175,470,True
2018-11-08 14:14:00,P07 Sint-Michiels,182,450,True
2018-11-08 14:14:00,P10 Sint-Pietersplein,82,708,True
2018-11-08 14:14:00,P01 Vrijdagmarkt,173,647,True
2018-11-08 14:14:00,P04 Savaanstraat,196,540,True
2018-11-08 14:05:00,P08 Ramen,35,266,True
2018-11-08 14:12:00,P02 Reep,184,470,True
2018-11-08 14:29:00,P07 Sint-Michiels,185,450,True
2018-11-08 14:29:00,P10 Sint-Pietersplein,84,708,True
2018-11-08 14:29:00,P01 Vrijdagmarkt,170,647,True
2018-11-08 14:26:00,P04 Savaanstraat,192,540,True
2018-11-08 14:29:00,P08 Ramen,34,266,True
2018-11-08 14:29:00,P02 Reep,192,470,True
2018-11-08 14:43:00,P07 Sint-Michiels,185,450,True
2018-11-08 14:43:00,P10 Sint-Pietersplein,86,708,True
2018-11-08 14:44:00,P01 Vrijdagmarkt,185,647,True
2018-11-08 14:43:00,P04 Savaanstraat,199,540,True
2018-11-08 14:42:00,P08 Ramen,32,266,True
2018-11-08 14:41:00,P02 Reep,193,470,True
2018-11-08 14:58:00,P07 Sint-Michiels,197,450,True
2018-11-08 14:59:00,P10 Sint-Pietersplein,88,708,True
2018-11-08 14:59:00,P01 Vrijdagmarkt,181,647,True
2018-11-08 14:59:00,P04 Savaanstraat,203,540,True
2018-11-08 14:55:00,P08 Ramen,31,266,True
2018-11-08 14:59:00,P02 Reep,206,470,True
2018-11-08 15:13:00,P07 Sint-Michiels,211,450,True
2018-11-08 15:14:00,P10 Sint-Pietersplein,82,708,True
2018-11-08 15:14:00,P01 Vrijdagmarkt,194,647,True
2018-11-08 15:13:00,P04 Savaanstraat,206,540,True
2018-11-08 15:14:00,P08 Ramen,29,266,True
2018-11-08 15:14:00,P02 Reep,206,470,True
2018-11-08 15:29:00,P07 Sint-Michiels,219,450,True
2018-11-08 15:28:00,P10 Sint-Pietersplein,88,708,True
2018-11-08 15:29:00,P01 Vrijdagmarkt,206,647,True
2018-11-08 15:29:00,P04 Savaanstraat,210,540,True
2018-11-08 15:27:00,P08 Ramen,43,266,True
2018-11-08 15:25:00,P02 Reep,200,470,True
2018-11-08 15:38:00,P07 Sint-Michiels,226,450,True
2018-11-08 15:38:00,P10 Sint-Pietersplein,94,708,True
2018-11-08 15:37:00,P01 Vrijdagmarkt,222,647,True
2018-11-08 15:34:00,P04 Savaanstraat,211,540,True
2018-11-08 15:38:00,P08 Ramen,47,266,True
2018-11-08 15:38:00,P02 Reep,199,470,True
2018-11-08 15:38:00,P07 Sint-Michiels,226,450,True
2018-11-08 15:38:00,P10 Sint-Pietersplein,94,708,True
2018-11-08 15:37:00,P01 Vrijdagmarkt,222,647,True
2018-11-08 15:34:00,P04 Savaanstraat,211,540,True
2018-11-08 15:38:00,P08 Ramen,47,266,True
2018-11-08 15:38:00,P02 Reep,199,470,True
2018-11-08 15:43:00,P07 Sint-Michiels,228,450,True
2018-11-08 15:43:00,P10 Sint-Pietersplein,101,708,True
2018-11-08 15:44:00,P01 Vrijdagmarkt,231,647,True
2018-11-08 15:44:00,P04 Savaanstraat,215,540,True
2018-11-08 15:39:00,P08 Ramen,48,266,True
2018-11-08 15:44:00,P02 Reep,202,470,True
2018-11-08 15:59:00,P07 Sint-Michiels,231,450,True
2018-11-08 15:58:00,P10 Sint-Pietersplein,104,708,True
2018-11-08 15:59:00,P01 Vrijdagmarkt,235,647,True
2018-11-08 15:59:00,P04 Savaanstraat,232,540,True
2018-11-08 15:57:00,P08 Ramen,53,266,True
2018-11-08 15:57:00,P02 Reep,207,470,True
2018-11-08 16:14:00,P07 Sint-Michiels,240,450,True
2018-11-08 16:14:00,P10 Sint-Pietersplein,110,708,True
2018-11-08 16:14:00,P01 Vrijdagmarkt,255,647,True
2018-11-08 16:14:00,P04 Savaanstraat,249,540,True
2018-11-08 16:14:00,P08 Ramen,61,266,True
2018-11-08 16:13:00,P02 Reep,220,470,True
2018-11-08 16:29:00,P07 Sint-Michiels,246,450,True
2018-11-08 16:29:00,P10 Sint-Pietersplein,116,708,True
2018-11-08 16:29:00,P01 Vrijdagmarkt,261,647,True
2018-11-08 16:29:00,P04 Savaanstraat,274,540,True
2018-11-08 16:28:00,P08 Ramen,77,266,True
2018-11-08 16:29:00,P02 Reep,226,470,True
2018-11-08 16:44:00,P07 Sint-Michiels,256,450,True
2018-11-08 16:44:00,P10 Sint-Pietersplein,137,708,True
2018-11-08 16:44:00,P01 Vrijdagmarkt,274,647,True
2018-11-08 16:44:00,P04 Savaanstraat,295,540,True
2018-11-08 16:43:00,P08 Ramen,91,266,True
2018-11-08 16:44:00,P02 Reep,236,470,True
2018-11-08 16:59:00,P07 Sint-Michiels,259,450,True
2018-11-08 16:59:00,P10 Sint-Pietersplein,151,708,True
2018-11-08 16:58:00,P01 Vrijdagmarkt,287,647,True
2018-11-08 16:59:00,P04 Savaanstraat,312,540,True
2018-11-08 16:59:00,P08 Ramen,101,266,True
2018-11-08 16:57:00,P02 Reep,242,470,True
2018-11-08 17:14:00,P07 Sint-Michiels,256,450,True
2018-11-08 17:14:00,P10 Sint-Pietersplein,171,708,True
2018-11-08 17:14:00,P01 Vrijdagmarkt,293,647,True
2018-11-08 17:14:00,P04 Savaanstraat,321,540,True
2018-11-08 17:14:00,P08 Ramen,111,266,True
2018-11-08 17:13:00,P02 Reep,250,470,True
2018-11-08 17:29:00,P07 Sint-Michiels,270,450,True
2018-11-08 17:29:00,P10 Sint-Pietersplein,211,708,True
2018-11-08 17:29:00,P01 Vrijdagmarkt,293,647,True
2018-11-08 17:29:00,P04 Savaanstraat,337,540,True
2018-11-08 17:29:00,P08 Ramen,114,266,True
2018-11-08 17:29:00,P02 Reep,280,470,True
2018-11-08 17:43:00,P07 Sint-Michiels,273,450,True
2018-11-08 17:43:00,P10 Sint-Pietersplein,212,708,True
2018-11-08 17:43:00,P01 Vrijdagmarkt,301,647,True
2018-11-08 17:41:00,P04 Savaanstraat,357,540,True
2018-11-08 17:43:00,P08 Ramen,113,266,True
2018-11-08 17:43:00,P02 Reep,293,470,True
2018-11-08 17:57:00,P07 Sint-Michiels,271,450,True
2018-11-08 17:59:00,P10 Sint-Pietersplein,215,708,True
2018-11-08 17:59:00,P01 Vrijdagmarkt,313,647,True
2018-11-08 17:59:00,P04 Savaanstraat,373,540,True
2018-11-08 17:58:00,P08 Ramen,115,266,True
2018-11-08 17:59:00,P02 Reep,299,470,True
2018-11-08 18:14:00,P07 Sint-Michiels,272,450,True
2018-11-08 18:14:00,P10 Sint-Pietersplein,203,708,True
2018-11-08 18:14:00,P01 Vrijdagmarkt,320,647,True
2018-11-08 18:14:00,P04 Savaanstraat,379,540,True
2018-11-08 18:14:00,P08 Ramen,116,266,True
2018-11-08 18:13:00,P02 Reep,313,470,True
2018-11-08 18:29:00,P07 Sint-Michiels,263,450,True
2018-11-08 18:28:00,P10 Sint-Pietersplein,196,708,True
2018-11-08 18:29:00,P01 Vrijdagmarkt,318,647,True
2018-11-08 18:28:00,P04 Savaanstraat,383,540,True
2018-11-08 18:29:00,P08 Ramen,111,266,True
2018-11-08 18:29:00,P02 Reep,318,470,True
2018-11-08 18:43:00,P07 Sint-Michiels,241,450,True
2018-11-08 18:44:00,P10 Sint-Pietersplein,189,708,True
2018-11-08 18:44:00,P01 Vrijdagmarkt,303,647,True
2018-11-08 18:43:00,P04 Savaanstraat,390,540,True
2018-11-08 18:44:00,P08 Ramen,114,266,True
2018-11-08 18:44:00,P02 Reep,315,470,True
2018-11-08 18:59:00,P07 Sint-Michiels,226,450,True
2018-11-08 18:59:00,P10 Sint-Pietersplein,164,708,True
2018-11-08 18:59:00,P01 Vrijdagmarkt,265,647,True
2018-11-08 18:59:00,P04 Savaanstraat,391,540,True
2018-11-08 18:59:00,P08 Ramen,104,266,True
2018-11-08 18:59:00,P02 Reep,302,470,True
2018-11-08 19:14:00,P07 Sint-Michiels,202,450,True
2018-11-08 19:14:00,P10 Sint-Pietersplein,125,708,True
2018-11-08 19:14:00,P01 Vrijdagmarkt,242,647,True
2018-11-08 19:14:00,P04 Savaanstraat,391,540,True
2018-11-08 19:12:00,P08 Ramen,96,266,True
2018-11-08 19:14:00,P02 Reep,289,470,True
2018-11-08 19:29:00,P07 Sint-Michiels,177,450,True
2018-11-08 19:29:00,P10 Sint-Pietersplein,104,708,True
2018-11-08 19:29:00,P01 Vrijdagmarkt,196,647,True
2018-11-08 19:29:00,P04 Savaanstraat,388,540,True
2018-11-08 19:29:00,P08 Ramen,86,266,True
2018-11-08 19:28:00,P02 Reep,280,470,True
2018-11-08 19:43:00,P07 Sint-Michiels,148,450,True
2018-11-08 19:40:00,P10 Sint-Pietersplein,96,708,True
2018-11-08 19:43:00,P01 Vrijdagmarkt,183,647,True
2018-11-08 19:44:00,P04 Savaanstraat,382,540,True
2018-11-08 19:43:00,P08 Ramen,75,266,True
2018-11-08 19:41:00,P02 Reep,276,470,True
2018-11-08 19:58:00,P07 Sint-Michiels,133,450,True
2018-11-08 19:59:00,P10 Sint-Pietersplein,84,708,True
2018-11-08 19:59:00,P01 Vrijdagmarkt,158,647,True
2018-11-08 19:55:00,P04 Savaanstraat,373,540,True
2018-11-08 19:55:00,P08 Ramen,61,266,True
2018-11-08 19:59:00,P02 Reep,273,470,True
2018-11-08 20:12:00,P07 Sint-Michiels,118,450,True
2018-11-08 20:14:00,P10 Sint-Pietersplein,81,708,True
2018-11-08 20:14:00,P01 Vrijdagmarkt,142,647,True
2018-11-08 20:09:00,P04 Savaanstraat,368,540,True
2018-11-08 20:13:00,P08 Ramen,51,266,True
2018-11-08 20:14:00,P02 Reep,272,470,True
2018-11-08 20:28:00,P07 Sint-Michiels,106,450,True
2018-11-08 20:27:00,P10 Sint-Pietersplein,87,708,True
2018-11-08 20:27:00,P01 Vrijdagmarkt,137,647,True
2018-11-08 20:28:00,P04 Savaanstraat,368,540,True
2018-11-08 20:27:00,P08 Ramen,50,266,True
2018-11-08 20:28:00,P02 Reep,271,470,True
2018-11-08 20:44:00,P07 Sint-Michiels,120,450,True
2018-11-08 20:41:00,P10 Sint-Pietersplein,90,708,True
2018-11-08 20:44:00,P01 Vrijdagmarkt,133,647,True
2018-11-08 20:42:00,P04 Savaanstraat,369,540,True
2018-11-08 20:43:00,P08 Ramen,48,266,True
2018-11-08 20:44:00,P02 Reep,278,470,True
2018-11-08 20:59:00,P07 Sint-Michiels,127,450,True
2018-11-08 20:59:00,P10 Sint-Pietersplein,95,708,True
2018-11-08 20:59:00,P01 Vrijdagmarkt,138,647,True
2018-11-08 20:59:00,P04 Savaanstraat,371,540,True
2018-11-08 20:56:00,P08 Ramen,50,266,True
2018-11-08 20:58:00,P02 Reep,281,470,True
2018-11-08 21:14:00,P07 Sint-Michiels,132,450,True
2018-11-08 21:14:00,P10 Sint-Pietersplein,97,708,True
2018-11-08 21:14:00,P01 Vrijdagmarkt,139,647,True
2018-11-08 20:59:00,P04 Savaanstraat,371,540,True
2018-11-08 21:10:00,P08 Ramen,49,266,True
2018-11-08 21:12:00,P02 Reep,286,470,True
2018-11-08 21:28:00,P07 Sint-Michiels,144,450,True
2018-11-08 21:29:00,P10 Sint-Pietersplein,391,708,True
2018-11-08 21:29:00,P01 Vrijdagmarkt,144,647,True
2018-11-08 21:29:00,P04 Savaanstraat,372,540,True
2018-11-08 21:29:00,P08 Ramen,50,266,True
2018-11-08 21:29:00,P02 Reep,294,470,True
2018-11-08 21:43:00,P07 Sint-Michiels,155,450,True
2018-11-08 21:41:00,P10 Sint-Pietersplein,406,708,True
2018-11-08 21:44:00,P01 Vrijdagmarkt,171,647,True
2018-11-08 21:44:00,P04 Savaanstraat,379,540,True
2018-11-08 21:44:00,P08 Ramen,52,266,True
2018-11-08 21:44:00,P02 Reep,299,470,True
2018-11-08 21:59:00,P07 Sint-Michiels,164,450,True
2018-11-08 21:59:00,P10 Sint-Pietersplein,420,708,True
2018-11-08 21:59:00,P01 Vrijdagmarkt,202,647,True
2018-11-08 21:58:00,P04 Savaanstraat,388,540,True
2018-11-08 21:59:00,P08 Ramen,59,266,True
2018-11-08 21:57:00,P02 Reep,304,470,True
2018-11-08 22:14:00,P07 Sint-Michiels,185,450,True
2018-11-08 22:14:00,P10 Sint-Pietersplein,441,708,True
2018-11-08 22:14:00,P01 Vrijdagmarkt,225,647,True
2018-11-08 22:12:00,P04 Savaanstraat,394,540,True
2018-11-08 22:14:00,P08 Ramen,69,266,True
2018-11-08 22:10:00,P02 Reep,314,470,True
2018-11-08 22:29:00,P07 Sint-Michiels,199,450,True
2018-11-08 22:28:00,P10 Sint-Pietersplein,457,708,True
2018-11-08 22:29:00,P01 Vrijdagmarkt,260,647,True
2018-11-08 22:29:00,P04 Savaanstraat,401,540,True
2018-11-08 22:28:00,P08 Ramen,73,266,True
2018-11-08 22:28:00,P02 Reep,327,470,True
2018-11-08 22:42:00,P07 Sint-Michiels,212,450,True
2018-11-08 22:44:00,P10 Sint-Pietersplein,473,708,True
2018-11-08 22:44:00,P01 Vrijdagmarkt,284,647,True
2018-11-08 22:44:00,P04 Savaanstraat,406,540,True
2018-11-08 22:44:00,P08 Ramen,87,266,True
2018-11-08 22:44:00,P02 Reep,343,470,True
2018-11-08 22:56:00,P07 Sint-Michiels,233,450,True
2018-11-08 22:57:00,P10 Sint-Pietersplein,491,708,True
2018-11-08 22:58:00,P01 Vrijdagmarkt,300,647,True
2018-11-08 22:58:00,P04 Savaanstraat,409,540,True
2018-11-08 22:58:00,P08 Ramen,93,266,True
2018-11-08 22:58:00,P02 Reep,352,470,True
2018-11-08 23:12:00,P07 Sint-Michiels,252,450,True
2018-11-08 23:14:00,P10 Sint-Pietersplein,538,708,True
2018-11-08 23:14:00,P01 Vrijdagmarkt,322,647,True
2018-11-08 23:09:00,P04 Savaanstraat,411,540,True
2018-11-08 23:13:00,P08 Ramen,109,266,True
2018-11-08 23:14:00,P02 Reep,364,470,True
2018-11-08 23:29:00,P07 Sint-Michiels,267,450,True
2018-11-08 23:27:00,P10 Sint-Pietersplein,550,708,True
2018-11-08 23:29:00,P01 Vrijdagmarkt,354,647,True
2018-11-08 23:26:00,P04 Savaanstraat,412,540,True
2018-11-08 23:29:00,P08 Ramen,118,266,True
2018-11-08 23:28:00,P02 Reep,372,470,True
2018-11-08 23:43:00,P07 Sint-Michiels,287,450,True
2018-11-08 23:44:00,P10 Sint-Pietersplein,548,708,True
2018-11-08 23:43:00,P01 Vrijdagmarkt,375,647,True
2018-11-08 23:44:00,P04 Savaanstraat,419,540,True
2018-11-08 23:37:00,P08 Ramen,120,266,True
2018-11-08 23:44:00,P02 Reep,379,470,True
2018-11-08 23:57:00,P07 Sint-Michiels,296,450,True
2018-11-08 23:59:00,P10 Sint-Pietersplein,563,708,True
2018-11-08 23:57:00,P01 Vrijdagmarkt,390,647,True
2018-11-08 23:59:00,P04 Savaanstraat,422,540,True
2018-11-08 23:58:00,P08 Ramen,123,266,True
2018-11-08 23:56:00,P02 Reep,378,470,True
2018-11-09 00:12:00,P07 Sint-Michiels,301,450,True
2018-11-09 00:13:00,P10 Sint-Pietersplein,574,708,True
2018-11-09 00:10:00,P01 Vrijdagmarkt,398,647,True
2018-11-09 00:14:00,P04 Savaanstraat,429,540,True
2018-11-08 23:58:00,P08 Ramen,123,266,True
2018-11-09 00:10:00,P02 Reep,381,470,True
2018-11-09 00:26:00,P07 Sint-Michiels,309,450,True
2018-11-09 00:27:00,P10 Sint-Pietersplein,581,708,True
2018-11-09 00:29:00,P01 Vrijdagmarkt,405,647,True
2018-11-09 00:24:00,P04 Savaanstraat,430,540,True
2018-11-09 00:23:00,P08 Ramen,126,266,True
2018-11-09 00:26:00,P02 Reep,383,470,True
2018-11-09 00:44:00,P07 Sint-Michiels,316,450,True
2018-11-09 00:44:00,P10 Sint-Pietersplein,584,708,True
2018-11-09 00:44:00,P01 Vrijdagmarkt,414,647,True
2018-11-09 00:24:00,P04 Savaanstraat,430,540,True
2018-11-09 00:38:00,P08 Ramen,128,266,True
2018-11-09 00:31:02,P02 Reep,382,470,True
2018-11-09 00:56:00,P07 Sint-Michiels,319,450,True
2018-11-09 00:59:00,P10 Sint-Pietersplein,586,708,True
2018-11-09 00:58:00,P01 Vrijdagmarkt,425,647,True
2018-11-09 00:24:00,P04 Savaanstraat,430,540,True
2018-11-09 00:54:00,P08 Ramen,132,266,True
2018-11-09 00:50:00,P02 Reep,383,470,True
2018-11-09 01:06:00,P07 Sint-Michiels,321,450,True
2018-11-09 01:07:00,P10 Sint-Pietersplein,587,708,True
2018-11-09 01:12:00,P01 Vrijdagmarkt,423,647,True
2018-11-09 00:24:00,P04 Savaanstraat,430,540,True
2018-11-09 01:10:00,P08 Ramen,134,266,True
2018-11-09 00:50:00,P02 Reep,383,470,True
2018-11-09 01:22:00,P07 Sint-Michiels,328,450,True
2018-11-09 01:27:00,P10 Sint-Pietersplein,589,708,True
2018-11-09 01:29:00,P01 Vrijdagmarkt,426,647,True
2018-11-09 01:18:00,P04 Savaanstraat,431,540,True
2018-11-09 01:22:00,P08 Ramen,135,266,True
2018-11-09 00:50:00,P02 Reep,383,470,True
2018-11-09 01:35:00,P07 Sint-Michiels,329,450,True
2018-11-09 01:40:00,P10 Sint-Pietersplein,590,708,True
2018-11-09 01:42:00,P01 Vrijdagmarkt,431,647,True
2018-11-09 01:18:00,P04 Savaanstraat,431,540,True
2018-11-09 01:22:00,P08 Ramen,135,266,True
2018-11-09 00:50:00,P02 Reep,383,470,True
2018-11-09 01:48:00,P07 Sint-Michiels,331,450,True
2018-11-09 01:56:00,P10 Sint-Pietersplein,591,708,True
2018-11-09 01:42:00,P01 Vrijdagmarkt,431,647,True
2018-11-09 01:18:00,P04 Savaanstraat,431,540,True
2018-11-09 01:51:00,P08 Ramen,136,266,True
2018-11-09 01:49:00,P02 Reep,384,470,True
2018-11-09 01:48:00,P07 Sint-Michiels,331,450,True
2018-11-09 01:56:00,P10 Sint-Pietersplein,591,708,True
2018-11-09 02:14:00,P01 Vrijdagmarkt,435,647,True
2018-11-09 02:14:00,P04 Savaanstraat,432,540,True
2018-11-09 02:10:00,P08 Ramen,138,266,True
2018-11-09 02:05:00,P02 Reep,385,470,True
2018-11-09 01:48:00,P07 Sint-Michiels,331,450,True
2018-11-09 02:26:00,P10 Sint-Pietersplein,592,708,True
2018-11-09 02:14:00,P01 Vrijdagmarkt,435,647,True
2018-11-09 02:14:00,P04 Savaanstraat,432,540,True
2018-11-09 02:27:00,P08 Ramen,138,266,True
2018-11-09 02:05:00,P02 Reep,385,470,True
2018-11-09 02:30:00,P07 Sint-Michiels,332,450,True
2018-11-09 02:40:00,P10 Sint-Pietersplein,595,708,True
2018-11-09 02:43:00,P01 Vrijdagmarkt,439,647,True
2018-11-09 02:14:00,P04 Savaanstraat,432,540,True
2018-11-09 02:27:00,P08 Ramen,138,266,True
2018-11-09 02:05:00,P02 Reep,385,470,True
2018-11-09 02:30:00,P07 Sint-Michiels,332,450,True
2018-11-09 02:56:00,P10 Sint-Pietersplein,593,708,True
2018-11-09 02:55:00,P01 Vrijdagmarkt,443,647,True
2018-11-09 02:14:00,P04 Savaanstraat,432,540,True
2018-11-09 02:27:00,P08 Ramen,138,266,True
2018-11-09 02:05:00,P02 Reep,385,470,True
2018-11-09 02:30:00,P07 Sint-Michiels,332,450,True
2018-11-09 03:07:00,P10 Sint-Pietersplein,594,708,True
2018-11-09 02:55:00,P01 Vrijdagmarkt,443,647,True
2018-11-09 02:14:00,P04 Savaanstraat,432,540,True
2018-11-09 02:27:00,P08 Ramen,138,266,True
2018-11-09 03:01:00,P02 Reep,386,470,True
2018-11-09 02:30:00,P07 Sint-Michiels,332,450,True
2018-11-09 03:24:00,P10 Sint-Pietersplein,595,708,True
2018-11-09 03:20:00,P01 Vrijdagmarkt,444,647,True
2018-11-09 02:14:00,P04 Savaanstraat,432,540,True
2018-11-09 02:27:00,P08 Ramen,138,266,True
2018-11-09 03:01:00,P02 Reep,386,470,True
2018-11-09 03:42:00,P07 Sint-Michiels,333,450,True
2018-11-09 03:24:00,P10 Sint-Pietersplein,595,708,True
2018-11-09 03:38:00,P01 Vrijdagmarkt,446,647,True
2018-11-09 02:14:00,P04 Savaanstraat,432,540,True
2018-11-09 03:41:00,P08 Ramen,139,266,True
2018-11-09 03:01:00,P02 Reep,386,470,True
2018-11-09 03:47:00,P07 Sint-Michiels,331,450,True
2018-11-09 03:59:00,P10 Sint-Pietersplein,598,708,True
2018-11-09 03:49:00,P01 Vrijdagmarkt,445,647,True
2018-11-09 02:14:00,P04 Savaanstraat,432,540,True
2018-11-09 03:41:00,P08 Ramen,139,266,True
2018-11-09 03:01:00,P02 Reep,386,470,True
2018-11-09 04:11:00,P07 Sint-Michiels,330,450,True
2018-11-09 04:11:00,P10 Sint-Pietersplein,599,708,True
2018-11-09 04:13:00,P01 Vrijdagmarkt,447,647,True
2018-11-09 02:14:00,P04 Savaanstraat,432,540,True
2018-11-09 03:41:00,P08 Ramen,139,266,True
2018-11-09 03:01:00,P02 Reep,386,470,True
2018-11-09 04:22:00,P07 Sint-Michiels,332,450,True
2018-11-09 04:11:00,P10 Sint-Pietersplein,599,708,True
2018-11-09 04:26:00,P01 Vrijdagmarkt,450,647,True
2018-11-09 02:14:00,P04 Savaanstraat,432,540,True
2018-11-09 03:41:00,P08 Ramen,139,266,True
2018-11-09 03:01:00,P02 Reep,386,470,True
2018-11-09 04:43:00,P07 Sint-Michiels,331,450,True
2018-11-09 04:44:00,P10 Sint-Pietersplein,602,708,True
2018-11-09 04:35:00,P01 Vrijdagmarkt,449,647,True
2018-11-09 02:14:00,P04 Savaanstraat,432,540,True
2018-11-09 04:43:00,P08 Ramen,139,266,True
2018-11-09 03:01:00,P02 Reep,386,470,True
2018-11-09 04:43:00,P07 Sint-Michiels,331,450,True
2018-11-09 04:51:00,P10 Sint-Pietersplein,605,708,True
2018-11-09 04:58:00,P01 Vrijdagmarkt,450,647,True
2018-11-09 02:14:00,P04 Savaanstraat,432,540,True
2018-11-09 04:59:00,P08 Ramen,137,266,True
2018-11-09 03:01:00,P02 Reep,386,470,True
2018-11-09 04:43:00,P07 Sint-Michiels,331,450,True
2018-11-09 05:10:00,P10 Sint-Pietersplein,606,708,True
2018-11-09 04:58:00,P01 Vrijdagmarkt,450,647,True
2018-11-09 02:14:00,P04 Savaanstraat,432,540,True
2018-11-09 04:59:00,P08 Ramen,137,266,True
2018-11-09 03:01:00,P02 Reep,386,470,True
2018-11-09 04:43:00,P07 Sint-Michiels,331,450,True
2018-11-09 05:26:00,P10 Sint-Pietersplein,608,708,True
2018-11-09 05:25:00,P01 Vrijdagmarkt,451,647,True
2018-11-09 02:14:00,P04 Savaanstraat,432,540,True
2018-11-09 05:18:00,P08 Ramen,138,266,True
2018-11-09 05:27:00,P02 Reep,385,470,True
2018-11-09 04:43:00,P07 Sint-Michiels,331,450,True
2018-11-09 05:41:00,P10 Sint-Pietersplein,610,708,True
2018-11-09 05:42:00,P01 Vrijdagmarkt,451,647,True
2018-11-09 02:14:00,P04 Savaanstraat,432,540,True
2018-11-09 05:18:00,P08 Ramen,138,266,True
2018-11-09 05:34:00,P02 Reep,387,470,True
2018-11-09 05:57:00,P07 Sint-Michiels,327,450,True
2018-11-09 05:41:00,P10 Sint-Pietersplein,610,708,True
2018-11-09 05:52:00,P01 Vrijdagmarkt,451,647,True
2018-11-09 05:53:00,P04 Savaanstraat,431,540,True
